"id","codigo_prc","codigo_alt","codigo_man","codigo_gru","codigo_qui","valor_unid","numero_uni","identifica","nom_proced","valor_tar1","valor_tar6","codigo_liq","codigo_rip","estado_act"
"7720","19350",,"2","0","0","27603,87","0,92","N","ECOLI  IDENTIFICACION SEROLOGICA","0","25400","H","41",
"7721","19351","E19351","2","0","0","27603,87","1,35","N","ECHINOCOQUIASIS  DETERMINACION DE AC","0","37300","H","41",
"7722","19352","E19352","2","0","0","27603,87","1,86","N","ELASTASA","0","51300","H","41",
"7723","19353","906625","2","0","0","27603,87","1,62","N","EMBARAZO  PRUEBA CUALITATIVA POR (RIA  ELISA O EN PLACA MONOCLONAL)","0","44700","H","41",
"7724","19354","904508","2","0","0","27603,87","0,66","N","EMBARAZO  PRUEBA EN PLACA (LATEX  POLICLONAL)","0","18200","H","41",
"7725","19355","906119","2","0","0","27603,87","0,62","N","ENTAMOEBA HISTOLITICA  DETERMINACION DE AC","0","17100","H","41",
"7726","19356","906210","2","0","0","27603,87","1,83","N","ENTEROVIRUS  DETERMINACION DE AC","0","50500","H","41",
"7727","19357","903406","2","0","0","27603,87","5,64","N","ENZIMAS EN SUERO-CUANTIFICACION","0","155700","H","41",
"7728","19358","903406","2","0","0","27603,87","11,27","N","ENZIMAS ENFERMEDADES DE SUBSTANCIA BLANCA  C/U","0","311100","H","41",
"7729","19359","903406","2","0","0","27603,87","11,27","N","ENZIMAS ENFERMEDADES DE SUBSTANCIA GRIS  C/U","0","311100","H","41",
"7730","19360","903406","2","0","0","27603,87","11,27","N","ENZIMAS GLICOLITICAS  C/U","0","311100","H","41",
"7731","19361","903406","2","0","0","27603,87","16,91","N","ENZIMAS LISOSOMALES  MEDICION","0","466800","H","41",
"7732","19362","903406","2","0","0","27603,87","11,27","N","ENZIMAS METABOLISMO DEL GLICOGENO","0","311100","H","41",
"7733","19363","903406","2","0","0","27603,87","16,91","N","ENZIMAS MITOCONDRIALES","0","466800","H","41",
"7734","19364","902218","2","0","0","27603,87","0,53","N","EOSINOFILOS  RECUENTO (CUALQUIER MUESTRA)","0","14600","H","41",
"7735","19365","904809","2","0","0","27603,87","2,37","N","EPINANDROSTERONA","0","65400","H","41",
"7736","19368","905711","2","0","0","27603,87","1,57","N","ESCOPOLAMINA","0","43300","H","41",
"7737","19369","907201","2","0","0","27603,87","1,81","N","ESPERMOGRAMA BASICO INCLUYE: MORFOLOGIA RECUENTO)","0","50000","H","41",
"7738","19370","903013","2","0","0","27603,87","3,15","N","ESPERMOGRAMA CON BIOQUIMICA (INCLUYE: ACIDO CITRICO  FRUCTUOSA  GLICERIL-OSFORIL-COLINA)","0","87000","H","41",
"7739","19374","903014","2","0","0","27603,87","1,72","N","ESTERASA ISOENZIMAS","0","47500","H","41",
"7740","19375","903014","2","0","0","27603,87","1,72","N","ESTERASA PANCREATICA","0","47500","H","41",
"7741","19376","904804","2","0","0","27603,87","2,59","N","ESTEROIDES 17 CETOS","0","71500","H","41",
"7742","19380","904503","2","0","0","27603,87","2,74","N","ESTRADIOL","0","75600","H","41",
"7743","19381","E19381","2","0","0","27603,87","1,55","N","ESTREPTOMICINA","0","42800","H","41",
"7744","19382","905729","2","0","0","27603,87","2,43","N","ESTRICNINA","0","67100","H","41",
"7745","19386","904504","2","0","0","27603,87","2,71","N","ESTRIOL","0","74800","H","41",
"7746","19387","904506","2","0","0","27603,87","1,55","N","ESTROGENOS","0","42800","H","41",
"7747","19388",,"2","0","0","27603,87","1,42","N","ETOSUXIMIDA","0","39200","H","41",
"7748","19389","904106","2","0","0","27603,87","6,76","N","FSH Y LH POST-GONARELINA","0","186600","H","41",
"7749","19393","902015","2","0","0","27603,87","1,47","N","FACTOR PLAQUETARIO  III (CELITE)","0","40600","H","41",
"7750","19394","906910","2","0","0","27603,87","0,87","N","FACTOR RA  PRUEBA CUANTITATIVA DE ALTA PRECISION","0","24000","H","41",
"7751","19395","906911","2","0","0","27603,87","0,55","N","FACTOR RA  PRUEBA SEMICUANTITATIVA","0","15200","H","41",
"7752","19399","911013","2","0","0","27603,87","0,79","N","FACTOR RH ANTI D O FACTOR D","0","21800","H","41",
"7753","19400","911013","2","0","0","27603,87","0,89","N","FACTOR RH (C  C  E  E)","0","24600","H","41",
"7754","19401","902016","2","0","0","27603,87","0,95","N","FACTOR V LABIL","0","26200","H","41",
"7755","19405","902017","2","0","0","27603,87","0,95","N","FACTOR VII","0","26200","H","41",
"7756","19406","902018","2","0","0","27603,87","0,95","N","FACTOR VIII","0","26200","H","41",
"7757","19407","902014","2","0","0","27603,87","0,95","N","FACTOR IX","0","26200","H","41",
"7758","19411","902020","2","0","0","27603,87","0,95","N","FACTOR X","0","26200","H","41",
"7759","19412","902021","2","0","0","27603,87","0,95","N","FACTOR XI","0","26200","H","41",
"7760","19413","902022","2","0","0","27603,87","0,95","N","FACTOR XII","0","26200","H","41",
"7761","19417","902023","2","0","0","27603,87","0,95","N","FACTOR XIII","0","26200","H","41",
"7762","19418","902019","2","0","0","27603,87","0,95","N","FACTOR VON WILLEBRAND","0","26200","H","41",
"7763","19419","911022","2","0","0","27603,87","0,28","N","FACTORES A1- A2-H Y OTROS LIGADOS A LOS GRUPOS SANGUINEOS","0","7700","H","41",
"7764","19423","906814","2","0","0","27603,87","0,68","N","FAGOCITOSIS  ESTUDIO DE CAPACIDAD FAGOCITARIA DE LEUCOCITOS","0","18800","H","41",
"7765","19424","905308","2","0","0","27603,87","1,13","N","FENCICLIDINA","0","31200","H","41",
"7766","19425","908109","2","0","0","27603,87","0,79","N","FENILALANINA","0","21800","H","41",
"7767","19426","908109","2","0","0","27603,87","4,06","N","FENILALANINA EN SANGRE  PRUEBA DE INHIBICION MICROBIOLOGICA (TEST DE GUTHRIE)","0","112100","H","41",
"7768","19429",,"2","0","0","27603,87","0,53","N","FENIL CETONURIA","0","14600","H","41",
"7769","19430","905213","2","0","0","27603,87","3,27","N","FENITOINA (EPAMIN  CUMATIL  HIDANIL DIFENILHIDANTOINA)","0","90300","H","41",
"7770","19431","905216","2","0","0","27603,87","3,27","N","FENOBARBITAL","0","90300","H","41",
"7771","19435","905312","2","0","0","27603,87","1,42","N","FENOTIACINAS","0","39200","H","41",
"7772","19436","903016","2","0","0","27603,87","1,91","N","FERRITINA","0","52700","H","41",
"7773","19437","E19437","2","0","0","27603,87","0,44","N","FIBRINA","0","12100","H","41",
"7774","19441","902024","2","0","0","27603,87","0,76","N","FIBRINOGENO","0","21000","H","41",
"7775","19442","902024","2","0","0","27603,87","1,18","N","FIBRINOGENO  PRODUCTOS DE DEGRADACION","0","32600","H","41",
"7776","19443","E19443","2","0","0","27603,87","0,41","N","FIBRINOLISIS","0","11300","H","41",
"7777","19444","E19444","2","0","0","27603,87","22,53","N","FIBROBLASTOS  CULTIVO","0","621900","H","41",
"7778","19445","E19445","2","0","0","27603,87","28,17","N","FIBROPLASTOS  MEDICION ENZIMATICA EN CULTIVO DE","0","777600","H","41",
"7779","19446","903104","2","0","0","27603,87","2,71","N","FOLATOS","0","74800","H","41",
"7780","19447","904105","2","0","0","27603,87","3,05","N","FOLICULO ESTIMULANTE FSH","0","84200","H","41",
"7781","19448","903830","2","0","0","27603,87","0,71","N","FOSFATASA ACIDA","0","19600","H","41",
"7782","19449","903832","2","0","0","27603,87","1,52","N","FOSFATASA ACIDA DETERMINACION EN LEUCOCITOS","0","42000","H","41",
"7783","19453","903832","2","0","0","27603,87","1,86","N","FOSFATASA ACIDA PROSTATICA QUE DETECTE ESTADO","0","51300","H","41",
"7784","19454","903833","2","0","0","27603,87","0,61","N","FOSFATASA ALCALINA","0","16800","H","41",
"7785","19455","M19455","2","0","0","27603,87","1,52","N","FOSFATASA ALCALINA  DETERMINACION EN LEUCOCITOS","0","42000","H","41",
"7786","19459","903834","2","0","0","27603,87","0,92","N","FOSFATASA ALCALINA ISOENZIMAS","0","25400","H","41",
"7787","19460","906322","2","0","0","27603,87","2,03","N","FOSFATIDIL GLICEROL","0","56000","H","41",
"7788","19461","906322","2","0","0","27603,87","2,03","N","FOSFATIDIL INOSITOL","0","56000","H","41",
"7789","19462",,"2","0","0","27603,87","3,72","N","FOSFOFRUCTOCINASA","0","102700","H","41",
"7790","19463",,"2","0","0","27603,87","3,72","N","FOSFORILASA","0","102700","H","41",
"7791","19465","903835","2","0","0","27603,87","0,67","N","FOSFORO COLORIMETRICO","0","18500","H","41",
"7792","19466",,"2","0","0","27603,87","0,53","N","FRAGILIDAD CAPILAR","0","14600","H","41",
"7793","19467","902107","2","0","0","27603,87","0,53","N","FRAGILIDAD OSMOTICA (RESISTENCIA GLOBULAR)","0","14600","H","41",
"7794","19472","907005","2","0","0","27603,87","0,76","N","FROTIS RECTAL  IDENTIFICACION DE TROFOZOITOS","0","21000","H","41",
"7795","19473","903425","2","0","0","27603,87","0,93","N","FRUCTOSAMINA","0","25700","H","41",
"7796","19478","903301","2","0","0","27603,87","0,92","N","GALACTOSA","0","25400","H","41",
"7797","19479","903301","2","0","0","27603,87","2,53","N","GALACTOSA URIDIL TRANSFERASA","0","69800","H","41",
"7798","19480","903838","2","0","0","27603,87","1,02","N","GAMAGLUTAMIL TRANSFERASA GGT","0","28200","H","41",
"7799","19481",,"2","0","0","27603,87","2,74","N","GANGLIOSIDOS EN ORINA  POR CROMATOGRAFIA","0","75600","H","41",
"7800","19482","903839","2","0","0","27603,87","1,86","N","GASES ARTERIALES","0","51300","H","41",
"7801","19484","906620","2","0","0","27603,87","4,59","N","GASTRINA","0","126700","H","41",
"7802","19485","905405","2","0","0","27603,87","2,15","N","GENTAMICINA","0","59300","H","41",
"7803","19486",,"2","0","0","27603,87","3,89","N","GLICINA","0","107400","H","41",
"7804","19487","904901","2","0","0","27603,87","2,44","N","GLOBULINA TRASPORTADORA DE T3  TBG","0","67400","H","41",
"7805","19488",,"2","0","0","27603,87","10,14","N","GLUCOGENO  CURVA DE ESTIMULACION CON GLUCAGON  MIDIENDO GLUCOSA Y ACIDO LACTICO","0","279900","H","41",
"7806","19490","903841","2","0","0","27603,87","0,5","N","GLUCOSA (EN SUERO  LCR  OTROS FLUIDOS)","0","13800","H","41",
"7807","19491","902108","2","0","0","27603,87","3,79","N","GLUCOSA  6.  FOFATASA","0","104600","H","41",
"7808","19492","902108","2","0","0","27603,87","1,81","N","GLUCOSA  6.  FOSFATO DESHIDROGENASA","0","50000","H","41",
"7809","19493","903845","2","0","0","27603,87","1,27","N","GLUCOSA PRE Y POST CARGA O TEST DE O'SULLIVAN","0","35100","H","41",
"7810","19496","903826","2","0","0","27603,87","0,34","N","GLUCOSURIA Y CETONURIA","0","9400","H","41",
"7811","19497","901104","2","0","0","27603,87","0,43","N","GRAM  TINCION Y LECTURA (CUALQUIER MUESTRA)","0","11900","H","41",
"7812","19498","907006","2","0","0","27603,87","0,71","N","GRASAS NEUTRAS EN MF","0","19600","H","41",
"7813","19503","902115","2","0","0","27603,87","0,85","N","HAM  PRUEBA","0","23500","H","41",
"7814","19504","903020","2","0","0","27603,87","1,13","N","HAPTOGLOBINA","0","31200","H","41",
"7815","19505","902211","2","0","0","27603,87","0,15","N","HEMATOCRITO","0","4100","H","41",
"7816","19509","902212","2","0","0","27603,87","1,06","N","HEMOCLASIFICACION (GRUPO SANGUINEO Y FACTOR RH)","0","29300","H","41",
"7817","19510","911018","2","0","0","27603,87","0,44","N","HEMOCLASIFICACION  PRUEBA GLOBULAR","0","12100","H","41",
"7818","19511","911020","2","0","0","27603,87","1,18","N","HEMOCLASIFICACION  PRUEBA SERICA","0","32600","H","41",
"7819","19514","901221","2","0","0","27603,87","2,37","N","HEMOCULTIVO","0","65400","H","41",
"7820","19515","902110","2","0","0","27603,87","1,76","N","HEMOGLOBINA A2  POR CROMATOGRAFIA DE COLUMNA","0","48600","H","41",
"7821","19516","902213","2","0","0","27603,87","1,44","N","HEMOGLOBINA  ALQUILACION DE","0","39700","H","41",
"7822","19517","902213","2","0","0","27603,87","0,31","N","HEMOGLOBINA  CONCENTRACION DE","0","8600","H","41",
"7823","19518","902111","2","0","0","27603,87","1,1","N","HEMOGLOBINA FETAL","0","30400","H","41",
"7824","19521","906808","2","0","0","27603,87","3,33","N","HEMOGLOBINA  FRACCIONES POR ELECTROFORESIS","0","91900","H","41",
"7825","19522","903426","2","0","0","27603,87","1,83","N","HEMOGLOBINA GLICOSILADA","0","50500","H","41",
"7826","19523","902113","2","0","0","27603,87","1,58","N","HEMOGLOBINA LIBRE EN PLASMA","0","43600","H","41",
"7827","19527","902114","2","0","0","27603,87","0,71","N","HEMOGLOBINA MATERNA Y FETAL (APT)","0","19600","H","41",
"7828","19528","902114","2","0","0","27603,87","0,65","N","HEMOGLOBINA MATERNA Y FETAL (KLI HANER)","0","17900","H","41",
"7829","19529","907101","2","0","0","27603,87","0,92","N","HEMOGLOBINURIA","0","25400","H","41",
"7830","19533","E19533","2","0","0","27603,87","1,07","N","HEMOLISINAS","0","29500","H","41",
"7831","19534","902215","2","0","0","27603,87","0,43","N","HEMOPARASITOS (FROTIS  GOTA GRUESA)","0","11900","H","41",
"7832","19535","903428","2","0","0","27603,87","1,89","N","HEMOSIDERINA","0","52200","H","41",
"7833","19539","902025","2","0","0","27603,87","0,34","N","HEPARINA  DOSIFICACION DE","0","9400","H","41",
"7834","19540","906129","2","0","0","27603,87","3,61","N","HEPATITIS A  ANTICUERPO G","0","99600","H","41",
"7835","19541","906128","2","0","0","27603,87","2,95","N","HEPATITIS A  ANTICUERPO M","0","81400","H","41",
"7836","19542","906131","2","0","0","27603,87","2,87","N","HEPATITIS B  ANTICUERPO ANTI CENTRAL G","0","79200","H","41",
"7837","19545","906131","2","0","0","27603,87","3,61","N","HEPATITIS B  ANTICUERPO ANTI CENTRAL M","0","99600","H","41",
"7838","19546","906132","2","0","0","27603,87","3,61","N","HEPATITIS B  ANTICUERPO ANTI E","0","99600","H","41",
"7839","19547","906132","2","0","0","27603,87","3,61","N","HEPATITIS B  ANTICUERPO ANTI SUPERFICIAL","0","99600","H","41",
"7840","19548","901214","2","0","0","27603,87","5,64","N","HERIDAS: MICROSCOPICO  CULTIVO Y AB  GERMENES COMUNES","0","155700","H","41",
"7841","19549","901215","2","0","0","27603,87","6,34","N","HERIDAS: MICROSCOPICO  CULTIVO Y AB  ANAEROBIOS","0","175000","H","41",
"7842","19551","906317","2","0","0","27603,87","3,61","N","HEPATITIS B  ANTIGENO DE SUPERFICIE","0","99600","H","41",
"7843","19552","906212","2","0","0","27603,87","3,61","N","HEPATITIS B  ANTIGENO E","0","99600","H","41",
"7844","19553",,"2","0","0","27603,87","3,61","N","HEPATITIS B  ANTI DNA POLIMERASA","0","99600","H","41",
"7845","19557","906226","2","0","0","27603,87","2,95","N","HEPATITIS DELTA ANTICUERPO","0","81400","H","41",
"7846","19558","906213","2","0","0","27603,87","2,95","N","HEPATITIS DELTA  ANTIGENO","0","81400","H","41",
"7847","19559","906225","2","0","0","27603,87","4,06","N","HEPATITIS C  ANTICUERPO G","0","112100","H","41",
"7848","19563","906228","2","0","0","27603,87","3,18","N","HERPES I  ANTICUERPO G","0","87800","H","41",
"7849","19564","906228","2","0","0","27603,87","3,18","N","HERPES II  ANTICUERPO G","0","87800","H","41",
"7850","19565","906229","2","0","0","27603,87","3,18","N","HERPES  ANTICUERPO M","0","87800","H","41",
"7851","19566","906214","2","0","0","27603,87","2,25","N","HERPES  ANTIGENO","0","62100","H","41",
"7852","19568",,"2","0","0","27603,87","4,06","N","HEXOSAMINIDASA A Y B EN LEUCOCITOS","0","112100","H","41",
"7853","19569",,"2","0","0","27603,87","1,52","N","HEXOSAMINIDASA A Y B EN SUERO","0","42000","H","41",
"7854","19570","905723","2","0","0","27603,87","1,11","N","HIDROCARBUROS","0","30600","H","41",
"7855","19571","903041","2","0","0","27603,87","1,41","N","HIERRO SERICO  CAPACIDAD DE FIJACION Y COMBINACION","0","38900","H","41",
"7856","19575","906502","2","0","0","27603,87","81,1","N","HISTOCOMPATIBILIDAD  ESTUDIO COMPLETO (HLA  A BC DR  ETC) Y PRUEBA CRUZADA","0","2238700","H","41",
"7857","19576","906501","2","0","0","27603,87","22,09","N","HISTOCOMPATIBILIDAD  ESTUDIO PARCIAL (HLA AB)","0","609800","H","41",
"7858","19577","906501","2","0","0","27603,87","9,64","N","HISTOCOMPATIBILIDAD  ESTUDIO PARCIAL (HLA  B27  B8  B5 ETC ) CADA UNO","0","266100","H","41",
"7859","19578","906020","2","0","0","27603,87","1,31","N","HISTOPLASMA CAPSULATUM  IDENTIFICACION SEROLOGICA","0","36200","H","41",
"7860","19581","906119","2","0","0","27603,87","2,79","N","HONGOS  ALUCINOGENOS","0","77000","H","41",
"7861","19582","901304","2","0","0","27603,87","0,48","N","HONGOS  EXAMEN DIRECTO (KOH)","0","13200","H","41",
"7862","19583","906101","2","0","0","27603,87","2,99","N","HONGOS  IDENTIFICACION SEROLOGICA","0","82500","H","41",
"7863","19584",,"2","0","0","27603,87","2,53","N","HPRT  EN ERITROCITOS","0","69800","H","41",
"7864","19585",,"2","0","0","27603,87","9,8","N","HPRT  EN RAICES DE CABELLO","0","270500","H","41",
"7865","19587","906232","2","0","0","27603,87","2,87","N","HTLV I  ANTICUERPOS PRESUNTIVOS","0","79200","H","41",
"7866","19588","906233","2","0","0","27603,87","3,72","N","HTLV I  PRUEBA CONFIRMATORIA","0","102700","H","41",
"7867","19593","911004","2","0","0","27603,87","1,32","N","IDENTIFICACION DE ANTICUERPOS IRREGULARES","0","36400","H","41",
"7868","19594",,"2","0","0","27603,87","1,6","N","IMIPRAMINA","0","44200","H","41",
"7869","19595","906823","2","0","0","27603,87","1,75","N","INHIBIDOR DE C 1  ESTERASA","0","48300","H","41",
"7870","19599","906824","2","0","0","27603,87","3,3","N","INMUNOELECTROFORESIS","0","91100","H","41",
"7871","19600","906406","2","0","0","27603,87","1,69","N","IMUNOGLOBULINA IGA IGG IGM  (DOSIFICACION DE ALTA PRECISION) C/U","0","46700","H","41",
"7872","19601","906829","2","0","0","27603,87","1,1","N","INMUNOGLOBULINA IGA IGG IGM  (SEMICUANTITATIVA) C/U","0","30400","H","41",
"7873","19606","906408","2","0","0","27603,87","2,53","N","INMUNOGLOBULINA IGE ESPECIFICA  DOSIFICACION (CADA ALERGENO)","0","69800","H","41",
"7874","19607","906409","2","0","0","27603,87","2,12","N","INMUNOGLOBULINA IGE TOTAL  DOSIFICACION","0","58500","H","41",
"7875","19611","904704","2","0","0","27603,87","2,99","N","INSULINA  CADA MUESTRA","0","82500","H","41",
"7876","19612","901402","2","0","0","27603,87","1,18","N","INTRADERMORREACCION PARA COMPROBAR INMUNIDAD CONTRA BACTERIAS  HONGOS  PARASITOS O VIRUS","0","32600","H","41",
"7877","19613","903606","2","0","0","27603,87","3,95","N","IONTOFORESIS","0","109000","H","41",
"7878","19614","906427","2","0","0","27603,87","0,84","N","ISOAGLUTININAS","0","23200","H","41",
"7879","19617","903429","2","0","0","27603,87","1,79","N","ISOCITRATO DESHIDROGENASA ICDH","0","49400","H","41",
"7880","19618","906326","2","0","0","27603,87","0,93","N","ISOLEUCOAGLUTININAS","0","25700","H","41",
"7881","19621","905406","2","0","0","27603,87","1,44","N","KANAMICINA","0","39700","H","41",
"7882","19624","E19624","2","0","0","27603,87","1,69","N","LACTATO","0","46700","H","41",
"7883","19625","E19625","2","0","0","27603,87","2,09","N","LACTOFERRINA","0","57700","H","41",
"7884","19626","903024","2","0","0","27603,87","2,43","N","LACTOGENO PLACENTARIO","0","67100","H","41",
"7885","19629",,"2","0","0","27603,87","2,12","N","LCARNITININA","0","58500","H","41",
"7886","19630","903502","2","0","0","27603,87","3,05","N","LECITINA   ESFINGOMIELINA  INDICE","0","84200","H","41",
"7887","19631","906021","2","0","0","27603,87","3,92","N","LEGIONELLA  ANTICUERPO","0","108200","H","41",
"7888","19632","906216","2","0","0","27603,87","3,92","N","LEGIONELLA  ANTIGENO","0","108200","H","41",
"7889","19636","M19636","2","0","0","27603,87","0,56","N","LEISHMANIASIS  DETERMINACION AC","0","15500","H","41",
"7890","19640","901305","2","0","0","27603,87","1,21","N","LEPTOSPIRA  IDENTIFICACION SEROLOGICA","0","33400","H","41",
"7891","19641","903430","2","0","0","27603,87","2,04","N","LEUCINA ARILAMIDASA LAP","0","56300","H","41",
"7892","19642","902216","2","0","0","27603,87","0,24","N","LEUCOCITOS  RECUENTO DIFERENCIAL","0","6600","H","41",
"7893","19646","902216","2","0","0","27603,87","0,19","N","LEUCOCITOS  RECUENTO TOTAL","0","5200","H","41",
"7894","19647","902216","2","0","0","27603,87","0,8","N","LEUCOGRAMA  RECUENTO TOTAL Y DIFERENCIAL DE LEUCOCITOS","0","22100","H","41",
"7895","19648",,"2","0","0","27603,87","5,64","N","LESH NYHAN EN LEUCOCITOS","0","155700","H","41",
"7896","19649",,"2","0","0","27603,87","11,27","N","LESH NYHAN EN RAIZ DE CABELLO","0","311100","H","41",
"7897","19650","905002","2","0","0","27603,87","1,44","N","LIDOCAINA","0","39700","H","41",
"7898","19652","906711","2","0","0","27603,87","2,72","N","LINFOCITOS B  CUANTIFICACION","0","75100","H","41",
"7899","19653","906725","2","0","0","27603,87","4,25","N","LINFOCITOS CD4  (AYUDADORES)","0","117300","H","41",
"7900","19654","906720","2","0","0","27603,87","4,25","N","LINFOCITOS CD8","0","117300","H","41",
"7901","19658","906713","2","0","0","27603,87","4,25","N","LINFOCITOS CD11","0","117300","H","41",
"7902","19659","906701","2","0","0","27603,87","5,08","N","LINFOCITOS  CULTIVO MIXTO","0","140200","H","41",
"7903","19660","906701","2","0","0","27603,87","0,34","N","LINFOCITOS  NUMERO ABSOLUTO","0","9400","H","41",
"7904","19664","906744","2","0","0","27603,87","2,71","N","LINFOCITOS T  CUANTIFICACION","0","74800","H","41",
"7905","19665","903847","2","0","0","27603,87","1,28","N","LIPASA","0","35300","H","41",
"7906","19666","906809","2","0","0","27603,87","2,9","N","LIPOPROTEINAS   ELECTROFORESIS","0","80100","H","41",
"7907","19670","903848","2","0","0","27603,87","1,78","N","LIQUIDO AMNIOTICO  CITOQUIMICO (CELULAS  ANARANJADAS  TEST DE CLEMENS Y CREATININA)","0","49100","H","41",
"7908","19671","903501","2","0","0","27603,87","1,02","N","LIQUIDO AMNIOTICO  CURVA ESPECTRAL","0","28200","H","41",
"7909","19672","903849","2","0","0","27603,87","2,12","N","LIQUIDO ASCITICO  EAAMEN CITOQUIMICO","0","58500","H","41",
"7910","19676","903850","2","0","0","27603,87","2,19","N","LIQUIDO CEFALORRAQUIDEO  EXAMEN FISICO Y  CITOQUIMICO (INCLUYE: GLUCOSA  PROTEINAS   CLORUROS)","0","60500","H","41",
"7911","19677","903503","2","0","0","27603,87","1,94","N","LIQUIDO PERICARDICO  EXAMEN FISICO Y CITOQUIMICO (INCLUYE: DENSIDAD Y PROTEINAS)","0","53600","H","41",
"7912","19678","903851","2","0","0","27603,87","1,94","N","LIQUIDO PERITONEAL  EXAMEN FISICO Y  CITOQUIMICO (INCLUYE: PROTEINAS Y TINCION  GRAM","0","53600","H","41",
"7913","19682","903852","2","0","0","27603,87","2,17","N","LIQUIDO PLEURAL  EXAMEN FISICO Y  CITOQUIMICO (INCLUYE: GLUCOSA Y LDH)","0","59900","H","41",
"7914","19683",,"2","0","0","27603,87","1,18","N","LIQUIDO PROSTATICO  EXAMEN MICROSCOPICO","0","32600","H","41",
"7915","19684","903853","2","0","0","27603,87","2,12","N","LIQUIDO SINOVIAL  EXAMEN FISICO Y CITOQUIMICO INCLUYE: GLUCOSA Y TEST DE MUCINA)","0","58500","H","41",
"7916","19685",,"2","0","0","27603,87","5,64","N","LISINA  EN PLASMA O EN ORINA","0","155700","H","41",
"7917","19688","901312","2","0","0","27603,87","1,49","N","LISTERIA  IDENTIFICACION SEROLOGICA","0","41100","H","41",
"7918","19689","905312","2","0","0","27603,87","0,83","N","LITIO POR FOTOMETRIA DE LLAMA","0","22900","H","41",
"7919","19690","905306","2","0","0","27603,87","1,72","N","LORAZEPAN","0","47500","H","41",
"7920","19694","904107","2","0","0","27603,87","3,49","N","LUTEINIZANTE HORMONA LH","0","96300","H","41",
"7921","19698","903854","2","0","0","27603,87","0,77","N","MAGNESIO COLORIMETRICO","0","21300","H","41",
"7922","19699",,"2","0","0","27603,87","3,44","N","MALTASA ACIDA","0","95000","H","41",
"7923","19700","906602","2","0","0","27603,87","4,74","N","MARCADORES TUMORALES CADA UNO","0","130800","H","41",
"7924","19701","E19701","2","0","0","27603,87","1,6","N","MEPERIDINA","0","44200","H","41",
"7925","19705","905730","2","0","0","27603,87","2,87","N","MERCURIO EN CABELLO","0","79200","H","41",
"7926","19706","905731","2","0","0","27603,87","2,53","N","MERCURIO EN ORINA","0","69800","H","41",
"7927","19707","905730","2","0","0","27603,87","2,53","N","MERCURIO EN SANGRE","0","69800","H","41",
"7928","19712","905730","2","0","0","27603,87","2,87","N","MERCURIO EN UÐAS","0","79200","H","41",
"7929","19713","905733","2","0","0","27603,87","1,58","N","METACUALONA","0","43600","H","41",
"7930","19714","905735","2","0","0","27603,87","1,07","N","METADONA","0","29500","H","41",
"7931","19718","903025","2","0","0","27603,87","1,32","N","METAEPINEFRINA","0","36400","H","41",
"7932","19719","902117","2","0","0","27603,87","0,5","N","METAHEMOGLOBINA","0","13800","H","41",
"7933","19720","905736","2","0","0","27603,87","2,03","N","METALES  POR ABSORCION ATOMICA  CADA UNO","0","56000","H","41",
"7934","19721","E19724","2","0","0","27603,87","1,44","N","METOTREXATE","0","39700","H","41",
"7935","19722","903024","2","0","0","27603,87","1,52","N","MICROALBUMINURIA","0","42000","H","41",
"7936","19723","901211","2","0","0","27603,87","2,77","N","MIELOCULTIVO  CON TOMA DE MUESTRA","0","76500","H","41",
"7937","19725","901211","2","0","0","27603,87","1,69","N","MIELOCULTIVO  SIN TOMA DE MUESTRA","0","46700","H","41",
"7938","19726","903026","2","0","0","27603,87","1,08","N","MIOGLOBINA","0","29800","H","41",
"7939","19727","907202","2","0","0","27603,87","1,04","N","MOCO CERVICAL  ANALISIS (SIMS HUHNER)","0","28700","H","41",
"7940","19728",,"2","0","0","27603,87","2,81","N","MONO Y DISACARIDOS  CROMATOGRAFIA","0","77600","H","41",
"7941","19729","906304","2","0","0","27603,87","0,87","N","MONO TEST (PRUEBA DE LATEX PARA MONONUCLEOSIS INFECCIOSA","0","24000","H","41",
"7942","19731","902206","2","0","0","27603,87","0,3","N","MORFOLOGIA GLOBULAR (SERIE ROJA)","0","8300","H","41",
"7943","19732","908507","2","0","0","27603,87","2,56","N","MUCOPOLISACARIDOS  POR CROMATOGRAFIA","0","70700","H","41",
"7944","19733","908507","2","0","0","27603,87","2,75","N","MUCOPOLISACARIDOS  POR ELECTROFORESIS","0","75900","H","41",
"7945","19734","906217","2","0","0","27603,87","3,38","N","MYCOBACTERIUM  IDENTIFICACION","0","93300","H","41",
"7946","19736","901007","2","0","0","27603,87","6,62","N","MYCOBACTERIUM  PRUEBAS DE SENSIBILIDAD","0","182700","H","41",
"7947","19737","M19737","2","0","0","27603,87","1,15","N","MYCOPLASMA NEUMONIE  DETERMINACION DE AC","0","31700","H","41",
"7948","19742","905003","2","0","0","27603,87","1,04","N","N  ACETIL PROCAINAMIDA","0","28700","H","41",
"7949","19743","901230","2","0","0","27603,87","2,03","N","NEISSERIA GONORREA  CULTIVO DE THAYER MARTIN","0","56000","H","41",
"7950","19744","906218","2","0","0","27603,87","1,69","N","NEISSERIA GONORREA  DETERMINACION DE ANTIGENOS","0","46700","H","41",
"7951","19748","905407","2","0","0","27603,87","1,85","N","NETILMICINA","0","51100","H","41",
"7952","19749","903856","2","0","0","27603,87","0,4","N","NITROGENO UREICO","0","11000","H","41",
